XPos,YPos,Wafer,Part ID A,Bin A,Site A,Part ID B,Bin B,Site B,Test Number,Test Name,Min A,Max A,Min B,Max B
6,36,1,1758,8,7,37,8,7,8562,v_cs_refl                                                                 ,-75.000,150.000,-75.000,150.000
6,36,1,1758,8,7,37,8,7,8108,SMPS_Gate_PostLeakage                                                     ,-130.000,-70.000,-130.000,-70.000
6,36,1,1758,8,7,37,8,7,8914,v_CFG3_15                                                                 ,930.000,995.000,930.000,995.000
6,36,1,1758,8,7,37,8,7,8939,v_CFG1_1                                                                  ,70.000,110.000,70.000,110.000
6,36,1,1758,8,7,37,8,7,8548,dc_high_normalised                                                        ,15.100,21.000,15.100,21.000
6,36,1,1758,8,7,37,8,7,8924,v_CFG2_15                                                                 ,930.000,995.000,930.000,995.000
6,36,1,1758,8,7,37,8,7,8864,v_source_off                                                              ,0.960,1.052,0.960,1.052
6,36,1,1758,8,7,37,8,7,8538,r_gain_monotonie                                                          ,-0.100,0.100,-0.100,0.100
6,36,1,1758,8,7,37,8,7,3105,iref_4                                                                    ,1.200,19.800,1.200,19.800
6,36,1,1758,8,7,37,8,7,3243,i_OTA_2                                                                   ,-100.000,100.000,N/A,N/A
6,36,1,1758,8,7,37,8,7,3507,T_shutoff                                                                 ,156.750,179.840,N/A,N/A
6,36,1,1758,8,7,37,8,7,3108,iref_7                                                                    ,1.200,19.800,1.200,19.800
6,36,1,1758,8,7,37,8,7,8543,i_ctrl_high                                                               ,-41.700,-15.800,-41.700,-15.800
6,36,1,1758,8,7,37,8,7,6100,f_smps_0                                                                  ,0.500,2.000,0.500,2.000
6,36,1,1758,8,7,37,8,7,115,binning site 115                                                          ,0,2,0,2
6,36,1,1758,8,7,37,8,7,8563,v_cs_mid                                                                  ,1.430,1.700,1.430,1.700
6,36,1,1758,8,7,37,8,7,6171,f_smps_spc_mindiff                                                        ,-160.000,-20.000,-160.000,-20.000
6,36,1,1758,8,7,37,8,7,8435,v_sw_ov_GoNoGo                                                            ,0.900,1.100,0.900,1.100
6,36,1,1758,8,7,37,8,7,8921,vil_sda_ratio                                                             ,0.310,0.440,0.310,0.440
6,36,1,1758,8,7,37,8,7,8705,v_pwm_cmp_off_gonogo                                                      ,0.900,1.100,0.900,1.100
6,36,1,1758,8,7,37,8,7,8509,gm                                                                        ,1.300,2.100,1.300,2.100
6,36,1,1758,8,7,37,8,7,215,LX2   (15 18,0.200,1.400,0.200,1.400
6,36,1,1758,8,7,37,8,7,8861,rdwn_pdm                                                                  ,14.300,15.700,14.300,15.700
6,36,1,1758,8,7,37,8,7,6112,f_smps_12                                                                 ,0.500,2.000,0.500,2.000
6,36,1,1758,8,7,37,8,7,3207,vref_5                                                                    ,1.102,1.398,1.102,1.398
6,36,1,1758,8,7,37,8,7,8830,v_lsd                                                                     ,2.410,2.600,2.410,2.600
6,36,1,1758,8,7,37,8,7,8915,thres_lowadd_GoNoGo                                                       ,0.900,1.100,0.900,1.100
6,36,1,1758,8,7,37,8,7,8880,v_dm16_pdp                                                                ,1.440,2.000,1.440,2.000
6,36,1,1758,8,7,37,8,7,4900,CheckID                                                                   ,-0.100,0.100,-0.100,0.100
6,36,1,1758,8,7,37,8,7,3101,iref_0                                                                    ,1.200,19.800,1.200,19.800
6,36,1,1758,8,7,37,8,7,6103,f_smps_3                                                                  ,0.500,2.000,0.500,2.000
6,36,1,1758,8,7,37,8,7,8511,i_err_sink                                                                ,72.900,121.440,72.900,121.440
6,36,1,1758,8,7,37,8,7,3311,v_bg2                                                                     ,1.200,1.400,1.200,1.400
6,36,1,1758,8,7,37,8,7,8623,vth_curreg_f                                                              ,1.350,1.650,1.350,1.650
6,36,1,1758,8,7,37,8,7,8885,v_dm_delta_pdm                                                            ,96.300,108.200,96.300,108.200
6,36,1,1758,8,7,37,8,7,8831,v_hys_lsd                                                                 ,50.000,165.800,50.000,165.800
6,36,1,1758,8,7,37,8,7,8935,v_CFG1_8                                                                  ,515.000,549.000,515.000,549.000
6,36,1,1758,8,7,37,8,7,3201,vref_vari                                                                 ,1.171,1.239,1.171,1.239
6,36,1,1758,8,7,37,8,7,4000,scan_fail_vec                                                             ,-0.500,0.500,-0.500,0.500
6,36,1,1758,8,7,37,8,7,3113,iref_12                                                                   ,1.200,19.800,1.200,19.800
6,36,1,1758,8,7,37,8,7,8603,vref_curreg3                                                              ,0.869,0.949,0.869,0.949
6,36,1,1758,8,7,37,8,7,3244,i_OTA_3                                                                   ,-100.000,100.000,N/A,N/A
6,36,1,1758,8,7,37,8,7,8333,vref_vari_200                                                             ,1.200,1.400,1.200,1.400
6,36,1,1758,8,7,37,8,7,8889,r_dm5k_pdm                                                                ,4.040,7.000,4.040,7.000
6,36,1,1758,8,7,37,8,7,3500,v1                                                                        ,635.000,815.000,N/A,N/A
6,36,1,1758,8,7,37,8,7,8874,v_dm2_pdp                                                                 ,0.180,0.325,0.180,0.325
6,36,1,1758,8,7,37,8,7,216,SW1   (16 19,-1.400,-0.200,-1.400,-0.200
6,36,1,1758,8,7,37,8,7,6175,f_smps_spc_mid                                                            ,1.900,2.100,1.900,2.100
6,36,1,1758,8,7,37,8,7,8515,vin_offset                                                                ,-13.780,10.030,N/A,N/A
6,36,1,1758,8,7,37,8,7,6172,f_smps_spc_maxdiff                                                        ,20.000,160.000,20.000,160.000
6,36,1,1758,8,7,37,8,7,8602,vref_curreg2                                                              ,0.583,0.657,0.583,0.657
6,36,1,1758,8,7,37,8,7,8544,duty_cycle_high                                                           ,0.000,1000.000,0.000,1000.000
6,36,1,1758,8,7,37,8,7,8887,r_dm15k_pdm                                                               ,12.150,17.850,12.150,17.850
6,36,1,1758,8,7,37,8,7,9402,v_sup_ov_serial                                                           ,N/A,N/A,32.140,34.390
6,36,1,1758,8,7,37,8,7,8102,SMPS_Gate_PreLeakage                                                      ,-130.000,-70.000,-130.000,-70.000
6,36,1,1758,8,7,37,8,7,3112,iref_11                                                                   ,1.200,19.800,1.200,19.800
6,36,1,1758,8,7,37,8,7,3031,v_sleep_meas                                                              ,1.500,1.672,1.500,1.672
6,36,1,1758,8,7,37,8,7,8606,vref_curlim3                                                              ,1.675,1.838,1.675,1.838
6,36,1,1758,8,7,37,8,7,8546,duty_cycle_diff                                                           ,0.000,1000.000,N/A,N/A
6,36,1,1758,8,7,37,8,7,8877,v_dm4_pdm                                                                 ,0.360,0.500,0.360,0.500
6,36,1,1758,8,7,37,8,7,214,LX1   (14 17,0.200,1.400,0.200,1.400
6,36,1,1758,8,7,37,8,7,3508,T_recover                                                                 ,136.610,159.840,N/A,N/A
6,36,1,1758,8,7,37,8,7,4004,fail_vec_iddq_pre                                                         ,-0.500,0.500,-0.500,0.500
6,36,1,1758,8,7,37,8,7,3501,v2                                                                        ,725.000,915.000,N/A,N/A
6,36,1,1758,8,7,37,8,7,6109,f_smps_9                                                                  ,0.500,2.000,0.500,2.000
6,36,1,1758,8,7,37,8,7,3204,vref_2                                                                    ,1.102,1.398,1.102,1.398
6,36,1,1758,8,7,37,8,7,8631,i_lim1                                                                    ,0.586,0.655,0.586,0.655
6,36,1,1758,8,7,37,8,7,8533,r_gain_200                                                                ,-0.245,-0.160,-0.245,-0.160
6,36,1,1758,8,7,37,8,7,8331,vref_vari_100                                                             ,1.100,1.400,1.100,1.400
6,36,1,1758,8,7,37,8,7,8334,vref_vari_250                                                             ,1.250,1.400,1.250,1.400
6,36,1,1758,8,7,37,8,7,8884,v_dm_delta_pdp                                                            ,96.300,108.200,96.300,108.200
6,36,1,1758,8,7,37,8,7,8528,v_busmax                                                                  ,6.300,6.700,6.300,6.700
6,36,1,1758,8,7,37,8,7,3104,iref_3                                                                    ,1.200,19.800,1.200,19.800
6,36,1,1758,8,7,37,8,7,20920,(L4ADC,-10.000,10.000,-10.000,10.000
6,36,1,1758,8,7,37,8,7,8604,vref_curlim1                                                              ,1.202,1.314,1.202,1.314
6,36,1,1758,8,7,37,8,7,8558,gain_6v                                                                   ,9.150,10.800,9.150,10.800
6,36,1,1758,8,7,37,8,7,117,binning site 117                                                          ,0,2,0,2
6,36,1,1758,8,7,37,8,7,3301,v_bg1                                                                     ,1.242,1.350,1.242,1.350
6,36,1,1758,8,7,37,8,7,6070,f_osc50                                                                   ,47.310,52.690,N/A,N/A
6,36,1,1758,8,7,37,8,7,8105,SMPS_Gate_StressLeakage                                                   ,-190.000,-120.000,-190.000,-120.000
6,36,1,1758,8,7,37,8,7,3205,vref_3                                                                    ,1.102,1.398,1.102,1.398
6,36,1,1758,8,7,37,8,7,8519,v_busmax_GoNoGo                                                           ,0.900,1.100,0.900,1.100
6,36,1,1758,8,7,37,8,7,6102,f_smps_2                                                                  ,0.500,2.000,0.500,2.000
6,36,1,1758,8,7,37,8,7,6158,f_smps_025M                                                               ,0.226,0.274,0.226,0.274
6,36,1,1758,8,7,37,8,7,6157,f_smps_05M                                                                ,0.453,0.547,0.453,0.547
6,36,1,1758,8,7,37,8,7,8867,i_sink_pdp                                                                ,72.200,127.500,72.200,127.500
6,36,1,1758,8,7,37,8,7,3106,iref_5                                                                    ,1.200,19.800,1.200,19.800
6,36,1,1758,8,7,37,8,7,3111,iref_10                                                                   ,1.200,19.800,1.200,19.800
6,36,1,1758,8,7,37,8,7,8541,i_ctrl_low                                                                ,-8.400,-1.600,-8.400,-1.600
